,YEAR,WEEK,Region 1,Region 10,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9
948,2015,48,399,128,2559,2770,2099,1549,2827,222,425,1639
949,2015,49,431,81,2834,2909,2044,1736,2677,210,465,1599
950,2015,50,397,82,2909,3165,2265,1629,2700,242,514,1493
951,2015,51,318,43,2925,3193,2174,1515,2634,183,503,1351
952,2015,52,352,64,3229,3426,2122,1482,2826,194,599,1385
953,2016,1,455,135,2870,3053,2088,1737,2620,255,530,1911
954,2016,2,491,166,2813,2856,2172,1692,2597,218,640,1872
955,2016,3,516,167,2726,2346,2298,1817,2963,225,645,1958
956,2016,4,689,211,3255,2594,2718,1982,3296,268,764,2366
957,2016,5,736,271,3559,2276,2765,2186,3333,252,851,2715
958,2016,6,720,230,4013,2607,3017,2461,3811,332,1080,3503
959,2016,7,710,346,4061,3121,4027,2990,4329,416,1229,3452
960,2016,8,784,333,4242,3900,4872,3346,3629,441,1376,3500
961,2016,9,845,341,4645,4713,4874,3729,4100,541,1135,3545
962,2016,10,1158,366,5294,5788,5439,3947,3782,583,1226,2898
963,2016,11,947,328,4321,5038,3950,3051,3118,401,1187,2553
964,2016,12,842,218,3844,4355,3784,2621,2938,418,749,2171
965,2016,13,913,286,3115,3749,3594,2310,2535,399,929,1773
966,2016,14,727,231,2575,3222,3094,1840,2136,338,821,1785
967,2016,15,668,128,2746,3339,2914,1745,2184,316,612,1609
968,2016,16,595,132,2734,3587,2468,1609,2195,262,446,1409
969,2016,17,497,103,2218,3341,2382,1426,1918,201,462,1288
970,2016,18,379,102,1890,2740,1997,1117,1784,180,468,1213
971,2016,19,308,64,1872,2382,1762,1161,1576,140,410,1032
972,2016,20,275,70,1750,2181,1586,1032,1549,75,327,953
973,2016,21,241,17,1598,2122,1400,762,1403,36,323,885
974,2016,22,169,14,1541,2051,1242,749,1170,30,318,713
975,2016,23,224,21,1520,1703,1056,663,935,40,247,792
976,2016,24,159,21,1466,1604,1003,472,1026,21,256,740
977,2016,25,127,13,1458,1355,846,484,935,26,197,583
978,2016,26,127,7,1352,1281,736,474,871,26,228,584
979,2016,27,84,14,1156,1169,722,398,844,26,225,480
980,2016,28,109,15,1142,1049,713,465,795,21,263,506
981,2016,29,117,10,1312,976,688,426,806,13,209,487
982,2016,30,109,16,1271,1008,713,403,729,19,221,436
983,2016,31,105,13,1201,905,684,414,672,22,160,420
984,2016,32,94,14,1161,996,988,406,612,22,218,357
985,2016,33,141,13,1074,935,1192,420,838,14,210,428
986,2016,34,131,16,1252,1151,1433,539,992,28,227,491
987,2016,35,132,18,1204,1278,1258,494,1211,35,274,600
988,2016,36,197,25,1115,1315,1220,569,1356,43,254,529
989,2016,37,264,26,1268,1548,1370,730,1355,33,302,743
990,2016,38,272,28,1602,1720,1532,811,1151,39,300,774
991,2016,39,219,27,1710,1782,1531,957,1270,34,166,809
992,2016,40,334,76,2200,1888,2006,1145,1637,141,358,1079
993,2016,41,282,67,2238,1960,2131,1106,1579,155,354,1125
994,2016,42,347,78,2420,2090,2372,1314,1507,193,355,1250
995,2016,43,332,88,2442,2235,2622,1345,1778,162,377,1267
996,2016,44,397,102,2732,2418,2939,1567,1829,193,309,1304
997,2016,45,369,128,2959,2361,3059,1512,1850,207,415,1398
998,2016,46,410,103,3172,2463,3177,1584,2043,217,424,1567
999,2016,47,284,89,3221,2455,3152,1232,1867,218,384,1306
1000,2016,48,384,126,3718,2620,3525,1542,2152,322,521,1695
1001,2016,49,418,99,4020,2653,3076,1696,2369,243,512,1875
1002,2016,50,471,189,4266,2821,3455,1732,2674,265,533,2057
1003,2016,51,463,176,5570,3316,4182,1742,2995,303,683,2135
1004,2016,52,429,358,6723,4233,4421,2037,3391,391,605,2312
1005,2017,1,527,326,5748,4146,4182,2171,3416,477,711,2474
1006,2017,2,577,292,5579,3841,4508,2461,3905,521,781,2432
1007,2017,3,654,409,6513,4457,5673,2770,4422,767,774,2342
1008,2017,4,896,363,6645,4738,5808,3273,4969,1011,908,2654
1009,2017,5,1158,351,6788,5375,7022,3879,6839,1304,1095,2706
1010,2017,6,1305,320,6677,7440,8537,4796,8549,1609,1202,2455
1011,2017,7,1300,323,5330,8404,9087,5168,7208,1178,939,2098
1012,2017,8,1226,268,4493,9685,9006,5002,6729,974,801,1940
1013,2017,9,999,252,3385,5834,7180,3617,5636,694,545,2041
1014,2017,10,902,175,2984,5370,6599,3697,5192,618,559,1964
1015,2017,11,692,215,2906,5230,6162,3138,4201,526,476,1938
1016,2017,12,972,151,3371,5668,7609,3194,3808,430,441,1710
1017,2017,13,1033,160,3937,5414,5781,2686,3040,314,401,1576
1018,2017,14,1136,139,3858,3666,3785,2296,2649,310,337,1501
1019,2017,15,887,114,3200,2365,3067,1688,2440,207,297,1283
1020,2017,16,565,96,2533,1852,2552,1480,2058,181,274,1415
1021,2017,17,437,73,2345,1466,2210,1405,2169,162,267,1390
1022,2017,18,353,116,2219,1346,1971,1203,1817,139,256,1342
1023,2017,19,312,72,2405,1167,1932,1262,1644,65,215,1128
1024,2017,20,283,78,2451,1132,1772,1019,1757,32,151,1134
1025,2017,21,221,35,1982,1152,1540,785,1526,21,161,1141
1026,2017,22,219,38,2057,1145,1194,692,1390,16,100,905
1027,2017,23,217,37,2219,949,1108,625,1181,20,118,1036
1028,2017,24,216,28,1870,774,1059,536,1202,17,84,850
1029,2017,25,185,37,1757,847,854,559,1148,11,110,732
1030,2017,26,71,26,1723,710,749,454,983,21,89,770
1031,2017,27,119,11,1600,652,846,368,1035,13,76,606
1032,2017,28,138,15,1399,613,758,451,853,6,95,633
1033,2017,29,109,10,1373,587,653,413,865,9,78,650
1034,2017,30,112,7,1419,586,639,421,1023,19,75,578
1035,2017,31,108,30,1339,647,632,430,1001,20,85,607
1036,2017,32,108,24,1391,557,798,417,943,14,86,577
1037,2017,33,122,14,1195,546,1098,453,1065,12,88,637
1038,2017,34,117,25,1364,606,1507,471,1447,24,101,991
1039,2017,35,107,40,1335,708,1668,571,1544,13,147,1000
1040,2017,36,98,40,1299,842,1545,645,1624,26,139,814
1041,2017,37,166,66,1749,899,1409,916,1733,25,248,1093
1042,2017,38,175,72,2019,999,1483,1003,1664,54,177,917
1043,2017,39,161,51,2096,975,1637,1090,1798,50,300,921
1044,2017,40,302,441,2008,2187,2506,1251,2180,206,353,1396
1045,2017,41,413,484,2133,2143,2645,1293,2275,230,416,1237
1046,2017,42,415,610,2512,2287,2639,1279,2468,314,428,1367
1047,2017,43,514,571,2655,2454,3263,1353,2693,340,510,1473
1048,2017,44,489,655,2713,2559,3581,1338,3166,420,529,1618
1049,2017,45,615,731,2722,2830,4314,1556,3778,370,582,1496
1050,2017,46,666,679,3454,3236,4946,1416,4351,497,682,1688
1051,2017,47,603,774,3028,3071,4585,1340,4105,489,529,1293
1052,2017,48,758,796,3106,3766,5152,1897,5205,481,706,1888
1053,2017,49,877,836,3830,3550,5077,2196,5229,611,772,2001
1054,2017,50,912,1090,3941,3896,6522,2593,7909,816,837,3017
1055,2017,51,959,1668,4608,4676,9882,3398,11585,1103,1153,3632
1056,2017,52,1010,2322,4939,5910,10078,3990,10120,1148,1177,4292
1057,2018,1,1017,2401,4937,6488,11216,4215,10113,1268,1360,4267
1058,2018,2,1220,2574,6300,7729,15172,5061,11955,1287,1629,3995
1059,2018,3,1715,2432,8361,9314,17371,5389,11391,1714,1759,3491
1060,2018,4,2386,2424,11653,13730,20795,6172,12632,2168,1931,3577
1061,2018,5,3103,2374,13780,16546,21358,6608,13616,2645,2308,3757
1062,2018,6,3497,1986,15495,17863,21646,6258,12114,2585,2456,3746
1063,2018,7,3260,1816,14238,17586,15230,5339,9656,2439,3030,3393
1064,2018,8,2386,1658,9619,12025,9178,4192,6737,1724,2498,2944
1065,2018,9,1689,1552,5348,7584,5525,2995,4967,1274,1986,3012
1066,2018,10,1212,1340,4368,5657,4713,2652,3783,1095,1637,2652
1067,2018,11,981,1440,3855,5469,4238,2235,3062,771,1372,2505
1068,2018,12,1007,1352,3555,5122,3702,2247,2792,620,1088,2300
1069,2018,13,1055,1145,3421,4083,3455,1907,2435,554,708,1933
1070,2018,14,1009,957,2881,4158,3087,1722,2064,467,900,1822
1071,2018,15,1005,764,2728,3349,2811,1617,1873,333,551,1641
1072,2018,16,782,696,2428,2783,2505,1305,2119,236,538,1500
1073,2018,17,698,553,2524,2675,2282,1246,2102,257,681,1554
1074,2018,18,618,504,2550,2377,2198,963,1874,161,624,1404
1075,2018,19,476,475,2469,1443,1918,882,1919,150,530,1355
1076,2018,20,419,410,2295,1737,1880,799,1676,155,540,1156
1077,2018,21,415,376,2401,1669,1657,737,1642,161,464,1124
1078,2018,22,280,357,2057,1612,1601,611,1454,134,487,1015
1079,2018,23,231,359,2149,1486,1304,483,1291,108,415,862
1080,2018,24,233,316,2009,1267,1150,431,1153,87,141,783
1081,2018,25,232,313,1817,1330,1023,443,1067,25,225,899
1082,2018,26,231,302,1626,1269,910,418,1090,43,243,800
1083,2018,27,188,295,1451,1141,981,371,991,99,102,630
1084,2018,28,269,250,1469,1103,991,416,1025,61,226,692
1085,2018,29,223,218,1408,926,879,385,899,78,199,571
1086,2018,30,219,189,1204,872,954,315,885,40,116,702
1087,2018,31,200,168,1295,879,882,362,1023,39,186,583
1088,2018,32,233,199,1365,850,930,288,958,93,261,687
1089,2018,33,235,221,1354,879,1424,327,1113,66,267,656
1090,2018,34,243,201,1409,1031,1714,358,1284,171,134,764
1091,2018,35,220,281,1409,1131,1818,462,1503,179,307,807
1092,2018,36,277,334,1643,1319,2076,513,1744,205,515,910
1093,2018,37,364,282,1921,1592,1970,640,1637,159,413,1085
1094,2018,38,433,312,2612,1838,1967,774,1706,125,489,934
1095,2018,39,407,376,2859,2131,2020,657,1890,125,390,859
1096,2018,40,800,369,3762,2388,4203,1232,2324,265,1392,1104
1097,2018,41,887,431,3780,2600,4430,1379,2247,376,1409,1022
1098,2018,42,910,418,3981,2835,4945,1388,2438,249,1619,1147
1099,2018,43,924,381,4198,2788,5802,1551,2848,441,1542,1141
1100,2018,44,868,439,4077,3121,6375,1707,3076,445,1646,1400
1101,2018,45,943,488,4049,3156,6681,1662,3343,454,1818,1479
1102,2018,46,935,569,4141,3138,6699,1653,3616,430,1733,1433
1103,2018,47,940,608,4364,3172,6959,1382,3619,448,1797,1323
1104,2018,48,1070,606,4668,3867,8136,1902,4126,490,2281,1934
1105,2018,49,1260,596,5105,3462,7623,1903,3627,473,2372,1935
1106,2018,50,1364,715,5948,3952,9288,2111,3995,656,2841,2228
1107,2018,51,1622,739,6889,4522,11065,2240,4673,832,3539,2115
1108,2018,52,2003,768,8131,4712,13088,2478,5780,1271,3856,1817
1109,2019,1,2240,955,7734,5486,11397,2485,5195,1177,3552,1873
1110,2019,2,2468,837,6906,5072,8972,2508,4747,1143,3540,2559
1111,2019,3,2608,925,7798,5080,9879,2615,5169,1464,3202,2369
1112,2019,4,2725,1160,8153,6254,12016,2394,6309,1342,3486,2274
1113,2019,5,2868,1409,8219,7173,15971,2409,8734,1413,4233,2758
1114,2019,6,3246,1613,9167,9529,22966,2648,11780,1450,4426,2617
1115,2019,7,2813,1828,9091,9956,21402,2917,12714,1619,5007,2631
1116,2019,8,2812,1773,8022,10408,18182,3435,11979,1735,5270,2729
1117,2019,9,2466,1883,6523,9737,14113,3673,10457,1612,5209,3062
1118,2019,10,2229,2086,6535,9321,12095,3994,9468,1505,5246,2869
1119,2019,11,2238,2466,6717,9558,11533,4360,7607,1487,4427,2740
1120,2019,12,2181,2262,6300,7195,9495,3909,6063,1160,3490,2731
1121,2019,13,2220,1255,5683,6558,8278,3017,4936,881,2709,2307
1122,2019,14,2103,904,5427,5171,7302,2611,4067,678,2433,2209
1123,2019,15,1948,592,4696,4231,6265,2025,3609,542,1932,1963
1124,2019,16,1552,646,3927,2992,4991,1872,3049,405,1960,1728
1125,2019,17,1153,594,3219,2800,4981,1428,2644,343,1765,1656
1126,2019,18,1052,558,3064,2479,4477,1364,2440,285,1830,1299
1127,2019,19,866,496,2801,2341,3960,1224,2175,282,1697,1254
1128,2019,20,910,448,2691,1904,3761,1224,2246,257,1650,1258
1129,2019,21,766,392,2969,2232,3399,994,2019,235,1595,1146
1130,2019,22,628,503,2938,2141,3325,871,1816,209,1286,1053
1131,2019,23,636,310,2878,1880,2673,808,1660,187,1429,972
1132,2019,24,542,298,2851,1644,2345,758,1062,184,1127,807
1133,2019,25,519,301,2390,1507,2069,639,1419,158,982,694
1134,2019,26,508,258,2379,1338,1896,618,1246,144,930,669
1135,2019,27,437,275,2119,1154,1684,546,1041,126,708,459
1136,2019,28,416,241,1946,1149,1619,545,1164,121,708,513
1137,2019,29,398,190,1816,1101,1550,529,1156,156,729,486
1138,2019,30,366,203,1621,1037,1650,520,1127,132,670,429
1139,2019,31,351,223,1792,1004,1687,471,1126,124,697,399
1140,2019,32,373,187,1775,915,1721,466,1163,127,685,626
1141,2019,33,320,203,1907,1083,2309,459,1209,127,754,616
1142,2019,34,387,219,1698,1191,2886,421,1677,179,863,575
1143,2019,35,388,287,1794,1310,3198,540,2146,228,1176,750
1144,2019,36,456,308,1884,1545,3682,713,2350,208,1249,763
1145,2019,37,553,329,2427,1937,3661,1063,2408,260,1394,799
1146,2019,38,624,368,3046,2220,3825,1098,2356,242,1343,855
1147,2019,39,714,320,3165,2538,4241,1102,2841,283,1394,816
1148,2019,40,1261,738,2993,3055,5637,1912,3390,388,1464,1077
1149,2019,41,1465,844,2981,3436,5349,2131,3633,449,1505,1160
1150,2019,42,1592,892,3360,3554,5711,2310,3955,553,1655,1275
1151,2019,43,1571,834,3371,4083,6683,2586,4613,570,1716,1392
1152,2019,44,1643,833,3697,4001,7119,2566,5463,543,1565,1480
1153,2019,45,1810,886,4195,4379,8935,2721,7254,602,1774,2030
1154,2019,46,1947,870,4391,4833,9757,2707,8215,704,1891,2413
1155,2019,47,2176,1515,4701,5563,11422,3002,10356,784,2169,2460
1156,2019,48,2225,1354,5363,5916,12406,3082,8623,909,1903,2036
1157,2019,49,2472,2274,5964,6462,13699,3842,8082,1092,2402,2588
1158,2019,50,2629,3122,7145,8352,16352,4254,7928,1365,2793,2504
1159,2019,51,3290,4042,8998,11147,22192,5248,8900,1599,3534,2634
1160,2019,52,4563,5115,12495,15280,30151,6666,11663,2327,4681,2816
1161,2020,1,5394,3950,13005,15286,24779,6370,10397,2160,4231,3109
1162,2020,2,5310,2980,11303,12087,18590,5880,9738,1851,4336,3510
1163,2020,3,6209,2473,12906,12297,19107,6037,10462,1836,4652,3767
1164,2020,4,7636,2744,15007,13917,19919,7832,11236,1858,5579,4344
1165,2020,5,9952,2750,16122,17670,25665,10136,13121,2170,6116,4605
1166,2020,6,10891,2463,15684,18694,27667,11030,12041,2392,5735,4692
1167,2020,7,9261,2531,12377,17353,21563,9740,11446,2285,4832,4030
1168,2020,8,7692,2512,9343,14538,15311,9082,10798,2167,4490,3899
1169,2020,9,6319,2822,7769,14126,15719,8142,10020,1857,4323,3712
1170,2020,10,5944,3828,8995,14727,17627,8156,9897,1886,4503,3216
1171,2020,11,6163,4015,13643,16959,20304,8269,10007,1819,5184,3208
1172,2020,12,4999,3412,16478,13249,17187,6726,9368,1516,3469,2180
1173,2020,13,3313,2046,16246,7528,10237,3594,5951,858,1811,1558
1174,2020,14,2732,1240,12482,5011,5899,2406,3608,533,1211,1129
1175,2020,15,2027,908,7518,3913,4249,1929,2423,345,834,828
1176,2020,16,1882,607,4473,3178,3197,1658,1738,250,564,718
1177,2020,17,1284,612,2786,2990,2820,1679,1590,244,542,617
1178,2020,18,1035,575,1966,2843,2369,1550,1276,218,405,580
1179,2020,19,893,467,1310,2416,2270,1427,1179,172,380,552
1180,2020,20,847,435,1261,2140,2279,1367,1096,171,353,531
1181,2020,21,687,405,1103,2276,3813,1258,1134,145,341,573
1182,2020,22,580,389,892,1394,3580,737,1035,134,345,528
1183,2020,23,532,425,820,1309,3547,616,1120,143,308,505
1184,2020,24,470,397,750,1165,4051,582,1166,123,309,567
1185,2020,25,427,371,766,1197,6021,509,1282,306,329,658
1186,2020,26,489,399,805,1325,8570,663,1735,335,371,807
1187,2020,27,467,677,808,1305,10357,658,1909,405,397,860
1188,2020,28,520,687,908,1651,11255,812,2320,521,475,897
1189,2020,29,513,636,978,1759,10627,832,2178,471,427,839
1190,2020,30,500,595,968,1620,8292,853,1915,472,428,890
1191,2020,31,553,569,1240,1828,7069,899,1657,456,410,843
1192,2020,32,565,549,1138,1615,6189,931,1543,483,390,714
1193,2020,33,611,452,1306,1598,5609,784,1394,464,344,631
1194,2020,34,640,478,1384,1627,5403,885,1252,405,352,526
1195,2020,35,643,430,1380,1587,5303,841,1036,1045,356,538
1196,2020,36,616,469,1206,1455,5203,669,1008,746,445,499
1197,2020,37,664,474,1292,1543,5426,720,1308,621,471,516
1198,2020,38,678,490,1383,1352,5479,793,1158,567,584,553
1199,2020,39,822,588,1413,1652,5730,946,1548,601,694,592
1200,2020,40,984,750,1589,1917,5853,1610,1819,620,649,675
1201,2020,41,1162,849,1706,2441,7045,1911,1566,731,834,899
1202,2020,42,1017,697,1484,1958,6658,1730,1554,574,707,856
1203,2020,43,1079,730,1623,2088,6998,1793,1544,615,776,887
1204,2020,44,1171,752,1558,2154,6535,2148,1705,686,897,948
1205,2020,45,1320,903,1873,2399,7126,2576,2092,977,890,1214
1206,2020,46,1416,955,2139,2830,7507,2716,2178,775,873,1209
1207,2020,47,1293,894,2066,3017,7853,2430,2157,765,770,1464
1208,2020,48,1230,816,2064,3272,7594,1903,1770,640,552,1472
1209,2020,49,1340,696,2078,3284,8345,1734,1822,653,604,1695
1210,2020,50,1263,682,2222,3038,8153,1679,2237,589,579,1661
1211,2020,51,1077,617,1994,2776,8547,1396,1783,551,512,1621
1212,2020,52,1069,535,2028,2836,7923,1175,1898,528,442,1402
1213,2020,53,1060,549,2169,3206,9873,1271,1867,528,449,1451
1214,2021,1,1115,545,2367,3209,9642,1454,1941,473,490,1475
1215,2021,2,916,492,1975,2634,8180,1284,1388,427,463,1259
1216,2021,3,783,424,2118,2351,7790,1170,1730,442,500,1042
1217,2021,4,757,445,1805,2160,7426,1117,1399,406,498,883
1218,2021,5,586,408,1714,1830,6883,1093,1892,407,473,812
1219,2021,6,522,356,1706,1689,6463,990,825,317,527,684
1220,2021,7,512,349,1503,1481,5851,914,618,293,511,559
1221,2021,8,522,334,1521,1519,5986,1013,1031,311,466,641
1222,2021,9,539,326,1532,1517,5823,975,862,333,452,641
1223,2021,10,698,339,1837,1585,6244,949,936,333,550,606
1224,2021,11,629,342,2021,1673,6406,1099,1016,329,452,607
1225,2021,12,670,382,1982,1893,6716,1213,1010,376,448,664
1226,2021,13,697,405,1977,1956,6956,1209,1176,437,534,646
1227,2021,14,824,527,2087,2003,7973,1496,1464,452,569,705
1228,2021,15,738,706,1956,2066,9036,1482,1435,425,566,755
1229,2021,16,693,714,1924,1968,9332,1490,1358,479,612,735
1230,2021,17,702,645,1816,2118,9500,1558,1759,490,716,795
1231,2021,18,705,612,1843,2022,9650,1486,1626,487,692,807
1232,2021,19,781,635,1831,2012,9554,1598,1786,524,738,908
1233,2021,20,892,603,2025,2114,9922,1645,1856,596,761,848
1234,2021,21,807,564,1777,1933,9333,1383,1789,497,739,853
1235,2021,22,906,552,1831,1867,9410,1504,1817,673,806,777
1236,2021,23,927,577,1929,1934,8124,1576,1748,674,813,880
1237,2021,24,1070,603,2198,2133,7813,1474,1807,742,792,947
1238,2021,25,1046,616,2162,2350,7957,1495,1791,712,839,922
1239,2021,26,965,585,2237,2274,8371,1376,1794,583,853,1054
1240,2021,27,1107,661,2197,2482,9593,1469,2193,788,806,1075
1241,2021,28,1072,714,2386,2663,11057,1659,2546,931,902,1331
1242,2021,29,1230,869,2809,2985,14311,1859,3182,932,996,1372
1243,2021,30,1477,1025,2989,3478,17202,2036,3354,1036,989,1609
1244,2021,31,1504,1201,3108,3987,18422,2285,3336,1077,926,1910
1245,2021,32,1541,1413,3168,4097,19975,2456,3416,1043,1022,1936
1246,2021,33,1543,1326,3119,4661,21495,2751,3400,1040,1222,2164
1247,2021,34,1531,1347,3082,5114,20189,3178,3784,1101,1601,2131
1248,2021,35,1502,1395,2810,5328,17987,2964,3452,1255,1783,2388
1249,2021,36,1743,1315,3144,6119,16276,3010,2846,1305,1687,1976
1250,2021,37,1887,1243,3503,6260,12979,3091,2535,1189,1639,1867
1251,2021,38,1889,1309,4030,6025,11487,2736,2231,1064,1540,1665
1252,2021,39,1978,1140,4267,2330,11116,2639,2238,975,1679,1587
1253,2021,40,2037,1250,4511,5736,11730,6301,2687,1124,1721,2438
1254,2021,41,2067,1279,4094,4982,11738,5879,2491,1063,1815,2230
1255,2021,42,1800,1218,3855,4030,11489,5596,2496,969,1785,2476
1256,2021,43,1802,1189,3711,4596,11880,5666,2427,1008,1829,2531
1257,2021,44,2296,1228,3554,4146,13895,6210,2985,1084,2107,2525
1258,2021,45,2297,1203,4245,4694,15312,6959,3484,1189,2109,2671
1259,2021,46,2658,1223,4251,5230,16729,7094,3835,1240,2190,2626
1260,2021,47,2589,1170,3972,4741,15058,6579,3492,1216,1855,2652
1261,2021,48,3646,1408,5073,6069,17928,7793,4005,1752,2084,2971
1262,2021,49,4004,1325,5524,6549,18608,7948,4359,1772,2117,2863
1263,2021,50,3957,1437,6865,7527,22179,8882,4579,1874,2313,2932
1264,2021,51,4249,1746,9840,10631,28956,9865,5394,2104,2550,3890
1265,2021,52,6147,2250,12215,16964,43523,11653,9045,2919,3231,5915
1266,2022,1,4445,3033,7536,12746,35304,9458,8452,2533,3203,6552
1267,2022,2,2546,2895,4016,8319,26625,7190,7275,2536,2605,5176
1268,2022,3,1627,2331,2615,5335,18431,5344,5572,2084,1971,3188
1269,2022,4,1074,1567,1998,3606,13413,3944,3720,1484,1539,2465
1270,2022,5,899,1057,1551,2584,10333,2814,2453,1114,1125,1901
1271,2022,6,795,1063,1757,2356,9072,2812,2233,888,1111,1644
1272,2022,7,742,870,1933,2342,9072,3023,2486,803,1182,1493
1273,2022,8,834,773,1816,2196,9028,2852,2616,832,1261,1401
1274,2022,9,880,893,2040,2576,8593,3671,3078,999,1512,1559
1275,2022,10,1295,1011,2378,2881,8600,4068,3602,948,1701,1593
1276,2022,11,1522,1045,2820,3115,9191,5030,3929,1038,1940,1729
1277,2022,12,1964,1141,3166,3248,9475,4973,3520,973,2032,1931
1278,2022,13,2612,1117,3793,3614,10080,5158,3523,1002,2021,1902
1279,2022,14,3382,1021,4751,3918,10778,5605,3644,972,2096,1977
1280,2022,15,3971,1166,4771,3987,12532,5497,3839,918,2181,2104
1281,2022,16,3532,1474,4487,3985,13484,5729,3609,946,2531,2309
1282,2022,17,3537,1676,4778,4258,14343,5839,3024,868,2443,2654
1283,2022,18,4165,1770,5433,4995,15796,5921,3510,785,2529,2895
1284,2022,19,4327,1809,5955,5551,18790,6240,3101,758,2360,3134
1285,2022,20,3551,1954,5615,5846,21269,5643,3605,762,2211,3625
1286,2022,21,2739,2058,5081,5383,23786,4824,2272,666,1983,3593
1287,2022,22,2161,1858,4689,5436,23985,4618,3103,689,1695,3629
1288,2022,23,1921,1595,4696,5034,19923,4000,2863,596,1454,3158
1289,2022,24,1731,1399,4317,4495,17486,3343,2812,581,1180,2906
1290,2022,25,1623,1543,4206,4415,15495,3223,2891,586,1024,2824
1291,2022,26,1519,1196,4085,3916,14144,3176,2604,561,711,2654
1292,2022,27,1386,1122,3994,3897,14344,3149,2909,633,900,2589
1293,2022,28,1170,898,3548,3718,13771,3231,2712,630,853,2480
1294,2022,29,1239,845,3318,3807,13570,3324,2693,629,846,2340
1295,2022,30,1301,785,3522,3893,13067,3367,2460,654,835,2108
1296,2022,31,1285,719,3381,3775,11626,3351,2141,611,769,1923
1297,2022,32,1243,664,3233,3569,11715,2905,2162,568,782,1801
1298,2022,33,1207,661,2922,3641,13526,3504,2712,626,845,1928
1299,2022,34,1253,679,2750,3644,15614,3844,3762,677,1299,2265
1300,2022,35,1190,566,2571,4129,15856,4053,4180,840,1522,2606
1301,2022,36,1430,768,2806,4342,15839,4506,3880,919,1296,2548
1302,2022,37,1946,867,3777,5111,15046,4502,3768,808,1433,2580
1303,2022,38,2171,1032,4572,5546,16932,4997,4508,762,1419,2787
1304,2022,39,2301,1083,4462,5746,17337,5290,4545,1060,1539,2958
1305,2022,40,2575,911,6771,6276,18479,5951,5047,1201,1255,8852
1306,2022,41,2799,1045,5949,6967,21222,7090,6220,1294,1292,9510
1307,2022,42,3016,1019,8492,9404,24994,7338,6994,1513,2190,10655
1308,2022,43,3869,1486,11654,14245,41196,9418,9847,1864,2736,13181
1309,2022,44,5048,2357,15676,19081,52015,11568,11765,2383,3625,15729
1310,2022,45,5174,3707,16893,18746,45495,12506,11157,2650,4828,18899
1311,2022,46,5156,5728,16279,16057,38190,13305,10238,3249,6133,23084
1312,2022,47,7601,9382,20073,18014,41473,17713,13464,5026,6666,25524
1313,2022,48,11648,9711,25841,18851,42407,20417,14431,5360,7402,29605
1314,2022,49,12980,8795,23902,15281,35237,19611,13723,5752,7199,24768
1315,2022,50,12979,7641,19712,13394,32948,18666,12030,5127,7603,21572
1316,2022,51,12037,5523,18193,11429,29606,13896,9391,3611,6379,19913
1317,2022,52,10076,3763,14755,6049,30801,11314,10176,2955,4877,17765
1318,2023,1,6483,2383,11817,8949,26789,7778,7204,1976,3503,15152
1319,2023,2,3876,2202,8785,6402,19430,5251,5251,1419,2455,12649
1320,2023,3,2838,1240,7656,5909,17826,4504,4585,1173,1950,10089
1321,2023,4,2639,1259,7410,5958,17854,4654,4431,1227,1898,10901
1322,2023,5,2364,1350,7587,6065,18190,4665,3896,1127,2397,11685
1323,2023,6,2546,1367,7995,6450,18554,5156,4285,1226,2479,12200
1324,2023,7,2718,1349,7607,6004,17310,5155,3876,1256,2455,11935
1325,2023,8,2380,1310,6706,5915,16585,5424,3917,1154,2347,11485
1326,2023,9,2179,1326,6537,5693,15411,5417,4001,1212,2325,11581
1327,2023,10,2299,1362,6487,5674,14829,5256,3851,1308,2358,11262
1328,2023,11,2171,1453,6902,5915,14594,5621,3401,1174,2309,10723
1329,2023,12,2434,1529,7521,6004,14942,5552,3222,1129,2296,10765
1330,2023,13,2462,1419,7562,5505,14370,4963,3383,1097,2001,10580
1331,2023,14,2279,1284,6567,4545,13379,4349,3211,958,1960,9823
1332,2023,15,2283,1232,5654,4382,13307,4035,3274,895,1988,9675
1333,2023,16,1815,1264,5475,4088,12757,3864,3291,807,1883,9263
1334,2023,17,1770,1205,5867,4212,13026,3809,3302,902,1866,8843
1335,2023,18,1795,1083,5729,4730,13095,3909,3354,850,1829,9208
1336,2023,19,1933,1070,6518,4848,12870,3719,2975,740,1734,9362
1337,2023,20,1847,1056,6520,4318,12523,2880,2605,636,1617,9285
1338,2023,21,1762,644,6202,4093,12011,3373,2047,689,1448,9247
1339,2023,22,1753,1006,6023,4044,12674,3202,2368,618,1246,8655
1340,2023,23,1592,1121,5245,3734,10638,2715,1667,464,1098,8665
1341,2023,24,1546,996,5132,3299,9416,2363,1600,489,1017,8022
1342,2023,25,1391,978,4546,2857,8606,2187,1467,436,889,7532
1343,2023,26,1220,856,4236,2522,8099,1878,1487,357,748,7083
1344,2023,27,1105,828,3907,2356,7930,1787,1386,365,722,6262
1345,2023,28,1075,722,3744,2352,7983,1719,1478,402,698,5730
1346,2023,29,1092,646,3870,2297,8125,1761,1424,370,662,5555
1347,2023,30,1142,626,3894,2320,8705,1721,1468,431,666,5444
1348,2023,31,1089,678,4030,2345,8887,1888,1532,375,619,5453
1349,2023,32,1216,739,4182,2508,10038,1992,1817,396,719,5706
