REGION,YEAR,WEEK,ILITOTAL
Region 10,2017,44,655
Region 1,2017,45,615
Region 2,2017,45,2722
Region 3,2017,45,2830
Region 4,2017,45,4314
Region 5,2017,45,1556
Region 6,2017,45,3778
Region 7,2017,45,370
Region 8,2017,45,582
Region 9,2017,45,1496
Region 10,2017,45,731
Region 1,2017,46,666
Region 2,2017,46,3454
Region 3,2017,46,3236
Region 4,2017,46,4946
Region 5,2017,46,1416
Region 6,2017,46,4351
Region 7,2017,46,497
Region 8,2017,46,682
Region 9,2017,46,1688
Region 10,2017,46,679
Region 1,2017,47,603
Region 2,2017,47,3028
Region 3,2017,47,3071
Region 4,2017,47,4585
Region 5,2017,47,1340
Region 6,2017,47,4105
Region 7,2017,47,489
Region 8,2017,47,529
Region 9,2017,47,1293
Region 10,2017,47,774
Region 1,2017,48,758
Region 2,2017,48,3106
Region 3,2017,48,3766
Region 4,2017,48,5152
Region 5,2017,48,1897
Region 6,2017,48,5205
Region 7,2017,48,481
Region 8,2017,48,706
Region 9,2017,48,1888
Region 10,2017,48,796
Region 1,2017,49,877
Region 2,2017,49,3830
Region 3,2017,49,3550
Region 4,2017,49,5077
Region 5,2017,49,2196
Region 6,2017,49,5229
Region 7,2017,49,611
Region 8,2017,49,772
Region 9,2017,49,2001
Region 10,2017,49,836
Region 1,2017,50,912
Region 2,2017,50,3941
Region 3,2017,50,3896
Region 4,2017,50,6522
Region 5,2017,50,2593
Region 6,2017,50,7909
Region 7,2017,50,816
Region 8,2017,50,837
Region 9,2017,50,3017
Region 10,2017,50,1090
Region 1,2017,51,959
Region 2,2017,51,4608
Region 3,2017,51,4676
Region 4,2017,51,9882
Region 5,2017,51,3398
Region 6,2017,51,11585
Region 7,2017,51,1103
Region 8,2017,51,1153
Region 9,2017,51,3632
Region 10,2017,51,1668
Region 1,2017,52,1010
Region 2,2017,52,4939
Region 3,2017,52,5910
Region 4,2017,52,10078
Region 5,2017,52,3990
Region 6,2017,52,10120
Region 7,2017,52,1148
Region 8,2017,52,1177
Region 9,2017,52,4292
Region 10,2017,52,2322
Region 1,2018,1,1017
Region 2,2018,1,4937
Region 3,2018,1,6488
Region 4,2018,1,11216
Region 5,2018,1,4215
Region 6,2018,1,10113
Region 7,2018,1,1268
Region 8,2018,1,1360
Region 9,2018,1,4267
Region 10,2018,1,2401
Region 1,2018,2,1220
Region 2,2018,2,6300
Region 3,2018,2,7729
Region 4,2018,2,15172
Region 5,2018,2,5061
Region 6,2018,2,11955
Region 7,2018,2,1287
Region 8,2018,2,1629
Region 9,2018,2,3995
Region 10,2018,2,2574
Region 1,2018,3,1715
Region 2,2018,3,8361
Region 3,2018,3,9314
Region 4,2018,3,17371
Region 5,2018,3,5389
Region 6,2018,3,11391
Region 7,2018,3,1714
Region 8,2018,3,1759
Region 9,2018,3,3491
Region 10,2018,3,2432
Region 1,2018,4,2386
Region 2,2018,4,11653
Region 3,2018,4,13730
Region 4,2018,4,20795
Region 5,2018,4,6172
Region 6,2018,4,12632
Region 7,2018,4,2168
Region 8,2018,4,1931
Region 9,2018,4,3577
Region 10,2018,4,2424
Region 1,2018,5,3103
Region 2,2018,5,13780
Region 3,2018,5,16546
Region 4,2018,5,21358
Region 5,2018,5,6608
Region 6,2018,5,13616
Region 7,2018,5,2645
Region 8,2018,5,2308
Region 9,2018,5,3757
Region 10,2018,5,2374
Region 1,2018,6,3497
Region 2,2018,6,15495
Region 3,2018,6,17863
Region 4,2018,6,21646
Region 5,2018,6,6258
Region 6,2018,6,12114
Region 7,2018,6,2585
Region 8,2018,6,2456
Region 9,2018,6,3746
Region 10,2018,6,1986
Region 1,2018,7,3260
Region 2,2018,7,14238
Region 3,2018,7,17586
Region 4,2018,7,15230
Region 5,2018,7,5339
Region 6,2018,7,9656
Region 7,2018,7,2439
Region 8,2018,7,3030
Region 9,2018,7,3393
Region 10,2018,7,1816
Region 1,2018,8,2386
Region 2,2018,8,9619
Region 3,2018,8,12025
Region 4,2018,8,9178
Region 5,2018,8,4192
Region 6,2018,8,6737
Region 7,2018,8,1724
Region 8,2018,8,2498
Region 9,2018,8,2944
Region 10,2018,8,1658
Region 1,2018,9,1689
Region 2,2018,9,5348
Region 3,2018,9,7584
Region 4,2018,9,5525
Region 5,2018,9,2995
Region 6,2018,9,4967
Region 7,2018,9,1274
Region 8,2018,9,1986
Region 9,2018,9,3012
Region 10,2018,9,1552
Region 1,2018,10,1212
Region 2,2018,10,4368
Region 3,2018,10,5657
Region 4,2018,10,4713
Region 5,2018,10,2652
Region 6,2018,10,3783
Region 7,2018,10,1095
Region 8,2018,10,1637
Region 9,2018,10,2652
Region 10,2018,10,1340
Region 1,2018,11,981
Region 2,2018,11,3855
Region 3,2018,11,5469
Region 4,2018,11,4238
Region 5,2018,11,2235
Region 6,2018,11,3062
Region 7,2018,11,771
Region 8,2018,11,1372
Region 9,2018,11,2505
Region 10,2018,11,1440
Region 1,2018,12,1007
Region 2,2018,12,3555
Region 3,2018,12,5122
Region 4,2018,12,3702
Region 5,2018,12,2247
Region 6,2018,12,2792
Region 7,2018,12,620
Region 8,2018,12,1088
Region 9,2018,12,2300
Region 10,2018,12,1352
Region 1,2018,13,1055
Region 2,2018,13,3421
Region 3,2018,13,4083
Region 4,2018,13,3455
Region 5,2018,13,1907
Region 6,2018,13,2435
Region 7,2018,13,554
Region 8,2018,13,708
Region 9,2018,13,1933
Region 10,2018,13,1145
Region 1,2018,14,1009
Region 2,2018,14,2881
Region 3,2018,14,4158
Region 4,2018,14,3087
Region 5,2018,14,1722
Region 6,2018,14,2064
Region 7,2018,14,467
Region 8,2018,14,900
Region 9,2018,14,1822
Region 10,2018,14,957
Region 1,2018,15,1005
Region 2,2018,15,2728
Region 3,2018,15,3349
Region 4,2018,15,2811
Region 5,2018,15,1617
Region 6,2018,15,1873
Region 7,2018,15,333
Region 8,2018,15,551
Region 9,2018,15,1641
Region 10,2018,15,764
Region 1,2018,16,782
Region 2,2018,16,2428
Region 3,2018,16,2783
Region 4,2018,16,2505
Region 5,2018,16,1305
Region 6,2018,16,2119
Region 7,2018,16,236
Region 8,2018,16,538
Region 9,2018,16,1500
Region 10,2018,16,696
Region 1,2018,17,698
Region 2,2018,17,2524
Region 3,2018,17,2675
Region 4,2018,17,2282
Region 5,2018,17,1246
Region 6,2018,17,2102
Region 7,2018,17,257
Region 8,2018,17,681
Region 9,2018,17,1554
Region 10,2018,17,553
Region 1,2018,18,618
Region 2,2018,18,2550
Region 3,2018,18,2377
Region 4,2018,18,2198
Region 5,2018,18,963
Region 6,2018,18,1874
Region 7,2018,18,161
Region 8,2018,18,624
Region 9,2018,18,1404
Region 10,2018,18,504
Region 1,2018,19,476
Region 2,2018,19,2469
Region 3,2018,19,1443
Region 4,2018,19,1918
Region 5,2018,19,882
Region 6,2018,19,1919
Region 7,2018,19,150
Region 8,2018,19,530
Region 9,2018,19,1355
Region 10,2018,19,475
Region 1,2018,20,419
Region 2,2018,20,2295
Region 3,2018,20,1737
Region 4,2018,20,1880
Region 5,2018,20,799
Region 6,2018,20,1676
Region 7,2018,20,155
Region 8,2018,20,540
Region 9,2018,20,1156
Region 10,2018,20,410
Region 1,2018,21,415
Region 2,2018,21,2401
Region 3,2018,21,1669
Region 4,2018,21,1657
Region 5,2018,21,737
Region 6,2018,21,1642
Region 7,2018,21,161
Region 8,2018,21,464
Region 9,2018,21,1124
Region 10,2018,21,376
Region 1,2018,22,280
Region 2,2018,22,2057
Region 3,2018,22,1612
Region 4,2018,22,1601
Region 5,2018,22,611
Region 6,2018,22,1454
Region 7,2018,22,134
Region 8,2018,22,487
Region 9,2018,22,1015
Region 10,2018,22,357
Region 1,2018,23,231
Region 2,2018,23,2149
Region 3,2018,23,1486
Region 4,2018,23,1304
Region 5,2018,23,483
Region 6,2018,23,1291
Region 7,2018,23,108
Region 8,2018,23,415
Region 9,2018,23,862
Region 10,2018,23,359
Region 1,2018,24,233
Region 2,2018,24,2009
Region 3,2018,24,1267
Region 4,2018,24,1150
Region 5,2018,24,431
Region 6,2018,24,1153
Region 7,2018,24,87
Region 8,2018,24,141
Region 9,2018,24,783
Region 10,2018,24,316
Region 1,2018,25,232
Region 2,2018,25,1817
Region 3,2018,25,1330
Region 4,2018,25,1023
Region 5,2018,25,443
Region 6,2018,25,1067
Region 7,2018,25,25
Region 8,2018,25,225
Region 9,2018,25,899
Region 10,2018,25,313
Region 1,2018,26,231
Region 2,2018,26,1626
Region 3,2018,26,1269
Region 4,2018,26,910
Region 5,2018,26,418
Region 6,2018,26,1090
Region 7,2018,26,43
Region 8,2018,26,243
Region 9,2018,26,800
Region 10,2018,26,302
Region 1,2018,27,188
Region 2,2018,27,1451
Region 3,2018,27,1141
Region 4,2018,27,981
Region 5,2018,27,371
Region 6,2018,27,991
Region 7,2018,27,99
Region 8,2018,27,102
Region 9,2018,27,630
Region 10,2018,27,295
Region 1,2018,28,269
Region 2,2018,28,1469
Region 3,2018,28,1103
Region 4,2018,28,991
Region 5,2018,28,416
Region 6,2018,28,1025
Region 7,2018,28,61
Region 8,2018,28,226
Region 9,2018,28,692
Region 10,2018,28,250
Region 1,2018,29,223
Region 2,2018,29,1408
Region 3,2018,29,926
Region 4,2018,29,879
Region 5,2018,29,385
Region 6,2018,29,899
Region 7,2018,29,78
Region 8,2018,29,199
Region 9,2018,29,571
Region 10,2018,29,218
Region 1,2018,30,219
Region 2,2018,30,1204
Region 3,2018,30,872
Region 4,2018,30,954
Region 5,2018,30,315
Region 6,2018,30,885
Region 7,2018,30,40
Region 8,2018,30,116
Region 9,2018,30,702
Region 10,2018,30,189
Region 1,2018,31,200
Region 2,2018,31,1295
Region 3,2018,31,879
Region 4,2018,31,882
Region 5,2018,31,362
Region 6,2018,31,1023
Region 7,2018,31,39
Region 8,2018,31,186
Region 9,2018,31,583
Region 10,2018,31,168
Region 1,2018,32,233
Region 2,2018,32,1365
Region 3,2018,32,850
Region 4,2018,32,930
Region 5,2018,32,288
Region 6,2018,32,958
Region 7,2018,32,93
Region 8,2018,32,261
Region 9,2018,32,687
Region 10,2018,32,199
Region 1,2018,33,235
Region 2,2018,33,1354
Region 3,2018,33,879
Region 4,2018,33,1424
Region 5,2018,33,327
Region 6,2018,33,1113
Region 7,2018,33,66
Region 8,2018,33,267
Region 9,2018,33,656
Region 10,2018,33,221
Region 1,2018,34,243
Region 2,2018,34,1409
Region 3,2018,34,1031
Region 4,2018,34,1714
Region 5,2018,34,358
Region 6,2018,34,1284
Region 7,2018,34,171
Region 8,2018,34,134
Region 9,2018,34,764
Region 10,2018,34,201
Region 1,2018,35,220
Region 2,2018,35,1409
Region 3,2018,35,1131
Region 4,2018,35,1818
Region 5,2018,35,462
Region 6,2018,35,1503
Region 7,2018,35,179
Region 8,2018,35,307
Region 9,2018,35,807
Region 10,2018,35,281
Region 1,2018,36,277
Region 2,2018,36,1643
Region 3,2018,36,1319
Region 4,2018,36,2076
Region 5,2018,36,513
Region 6,2018,36,1744
Region 7,2018,36,205
Region 8,2018,36,515
Region 9,2018,36,910
Region 10,2018,36,334
Region 1,2018,37,364
Region 2,2018,37,1921
Region 3,2018,37,1592
Region 4,2018,37,1970
Region 5,2018,37,640
Region 6,2018,37,1637
Region 7,2018,37,159
Region 8,2018,37,413
Region 9,2018,37,1085
Region 10,2018,37,282
Region 1,2018,38,433
Region 2,2018,38,2612
Region 3,2018,38,1838
Region 4,2018,38,1967
Region 5,2018,38,774
Region 6,2018,38,1706
Region 7,2018,38,125
Region 8,2018,38,489
Region 9,2018,38,934
Region 10,2018,38,312
Region 1,2018,39,407
Region 2,2018,39,2859
Region 3,2018,39,2131
Region 4,2018,39,2020
Region 5,2018,39,657
Region 6,2018,39,1890
Region 7,2018,39,125
Region 8,2018,39,390
Region 9,2018,39,859
Region 10,2018,39,376
Region 1,2018,40,800
Region 2,2018,40,3762
Region 3,2018,40,2388
Region 4,2018,40,4203
Region 5,2018,40,1232
Region 6,2018,40,2324
Region 7,2018,40,265
Region 8,2018,40,1392
Region 9,2018,40,1104
Region 10,2018,40,369
Region 1,2018,41,887
Region 2,2018,41,3780
Region 3,2018,41,2600
Region 4,2018,41,4430
Region 5,2018,41,1379
Region 6,2018,41,2247
Region 7,2018,41,376
Region 8,2018,41,1409
Region 9,2018,41,1022
Region 10,2018,41,431
Region 1,2018,42,910
Region 2,2018,42,3981
Region 3,2018,42,2835
Region 4,2018,42,4945
Region 5,2018,42,1388
Region 6,2018,42,2438
Region 7,2018,42,249
Region 8,2018,42,1619
Region 9,2018,42,1147
Region 10,2018,42,418
Region 1,2018,43,924
Region 2,2018,43,4198
Region 3,2018,43,2788
Region 4,2018,43,5802
Region 5,2018,43,1551
Region 6,2018,43,2848
Region 7,2018,43,441
Region 8,2018,43,1542
Region 9,2018,43,1141
Region 10,2018,43,381
Region 1,2018,44,868
Region 2,2018,44,4077
Region 3,2018,44,3121
Region 4,2018,44,6375
Region 5,2018,44,1707
Region 6,2018,44,3076
Region 7,2018,44,445
Region 8,2018,44,1646
Region 9,2018,44,1400
Region 10,2018,44,439
Region 1,2018,45,943
Region 2,2018,45,4049
Region 3,2018,45,3156
Region 4,2018,45,6681
Region 5,2018,45,1662
Region 6,2018,45,3343
Region 7,2018,45,454
Region 8,2018,45,1818
Region 9,2018,45,1479
Region 10,2018,45,488
Region 1,2018,46,935
Region 2,2018,46,4141
Region 3,2018,46,3138
Region 4,2018,46,6699
Region 5,2018,46,1653
Region 6,2018,46,3616
Region 7,2018,46,430
Region 8,2018,46,1733
Region 9,2018,46,1433
Region 10,2018,46,569
Region 1,2018,47,940
Region 2,2018,47,4364
Region 3,2018,47,3172
Region 4,2018,47,6959
Region 5,2018,47,1382
Region 6,2018,47,3619
Region 7,2018,47,448
Region 8,2018,47,1797
Region 9,2018,47,1323
Region 10,2018,47,608
Region 1,2018,48,1070
Region 2,2018,48,4668
Region 3,2018,48,3867
Region 4,2018,48,8136
Region 5,2018,48,1902
Region 6,2018,48,4126
Region 7,2018,48,490
Region 8,2018,48,2281
Region 9,2018,48,1934
Region 10,2018,48,606
Region 1,2018,49,1260
Region 2,2018,49,5105
Region 3,2018,49,3462
Region 4,2018,49,7623
Region 5,2018,49,1903
Region 6,2018,49,3627
Region 7,2018,49,473
Region 8,2018,49,2372
Region 9,2018,49,1935
Region 10,2018,49,596
Region 1,2018,50,1364
Region 2,2018,50,5948
Region 3,2018,50,3952
Region 4,2018,50,9288
Region 5,2018,50,2111
Region 6,2018,50,3995
Region 7,2018,50,656
Region 8,2018,50,2841
Region 9,2018,50,2228
Region 10,2018,50,715
Region 1,2018,51,1622
Region 2,2018,51,6889
Region 3,2018,51,4522
Region 4,2018,51,11065
Region 5,2018,51,2240
Region 6,2018,51,4673
Region 7,2018,51,832
Region 8,2018,51,3539
Region 9,2018,51,2115
Region 10,2018,51,739
Region 1,2018,52,2003
Region 2,2018,52,8131
Region 3,2018,52,4712
Region 4,2018,52,13088
Region 5,2018,52,2478
Region 6,2018,52,5780
Region 7,2018,52,1271
Region 8,2018,52,3856
Region 9,2018,52,1817
Region 10,2018,52,768
Region 1,2019,1,2240
Region 2,2019,1,7734
Region 3,2019,1,5486
Region 4,2019,1,11397
Region 5,2019,1,2485
Region 6,2019,1,5195
Region 7,2019,1,1177
Region 8,2019,1,3552
Region 9,2019,1,1873
Region 10,2019,1,955
Region 1,2019,2,2468
Region 2,2019,2,6906
Region 3,2019,2,5072
Region 4,2019,2,8972
Region 5,2019,2,2508
Region 6,2019,2,4747
Region 7,2019,2,1143
Region 8,2019,2,3540
Region 9,2019,2,2559
Region 10,2019,2,837
Region 1,2019,3,2608
Region 2,2019,3,7798
Region 3,2019,3,5080
Region 4,2019,3,9879
Region 5,2019,3,2615
Region 6,2019,3,5169
Region 7,2019,3,1464
Region 8,2019,3,3202
Region 9,2019,3,2369
Region 10,2019,3,925
Region 1,2019,4,2725
Region 2,2019,4,8153
Region 3,2019,4,6254
Region 4,2019,4,12016
Region 5,2019,4,2394
Region 6,2019,4,6309
Region 7,2019,4,1342
Region 8,2019,4,3486
Region 9,2019,4,2274
Region 10,2019,4,1160
Region 1,2019,5,2868
Region 2,2019,5,8219
Region 3,2019,5,7173
Region 4,2019,5,15971
Region 5,2019,5,2409
Region 6,2019,5,8734
Region 7,2019,5,1413
Region 8,2019,5,4233
Region 9,2019,5,2758
Region 10,2019,5,1409
Region 1,2019,6,3246
Region 2,2019,6,9167
Region 3,2019,6,9529
Region 4,2019,6,22966
Region 5,2019,6,2648
Region 6,2019,6,11780
Region 7,2019,6,1450
Region 8,2019,6,4426
Region 9,2019,6,2617
Region 10,2019,6,1613
Region 1,2019,7,2813
Region 2,2019,7,9091
Region 3,2019,7,9956
Region 4,2019,7,21402
Region 5,2019,7,2917
Region 6,2019,7,12714
Region 7,2019,7,1619
Region 8,2019,7,5007
Region 9,2019,7,2631
Region 10,2019,7,1828
Region 1,2019,8,2812
Region 2,2019,8,8022
Region 3,2019,8,10408
Region 4,2019,8,18182
Region 5,2019,8,3435
Region 6,2019,8,11979
Region 7,2019,8,1735
Region 8,2019,8,5270
Region 9,2019,8,2729
Region 10,2019,8,1773
Region 1,2019,9,2466
Region 2,2019,9,6523
Region 3,2019,9,9737
Region 4,2019,9,14113
Region 5,2019,9,3673
Region 6,2019,9,10457
Region 7,2019,9,1612
Region 8,2019,9,5209
Region 9,2019,9,3062
Region 10,2019,9,1883
Region 1,2019,10,2229
Region 2,2019,10,6535
Region 3,2019,10,9321
Region 4,2019,10,12095
Region 5,2019,10,3994
Region 6,2019,10,9468
Region 7,2019,10,1505
Region 8,2019,10,5246
Region 9,2019,10,2869
Region 10,2019,10,2086
Region 1,2019,11,2238
Region 2,2019,11,6717
Region 3,2019,11,9558
Region 4,2019,11,11533
Region 5,2019,11,4360
Region 6,2019,11,7607
Region 7,2019,11,1487
Region 8,2019,11,4427
Region 9,2019,11,2740
Region 10,2019,11,2466
Region 1,2019,12,2181
Region 2,2019,12,6300
Region 3,2019,12,7195
Region 4,2019,12,9495
Region 5,2019,12,3909
Region 6,2019,12,6063
Region 7,2019,12,1160
Region 8,2019,12,3490
Region 9,2019,12,2731
Region 10,2019,12,2262
Region 1,2019,13,2220
Region 2,2019,13,5683
Region 3,2019,13,6558
Region 4,2019,13,8278
Region 5,2019,13,3017
Region 6,2019,13,4936
Region 7,2019,13,881
Region 8,2019,13,2709
Region 9,2019,13,2307
Region 10,2019,13,1255
Region 1,2019,14,2103
Region 2,2019,14,5427
Region 3,2019,14,5171
Region 4,2019,14,7302
Region 5,2019,14,2611
Region 6,2019,14,4067
Region 7,2019,14,678
Region 8,2019,14,2433
Region 9,2019,14,2209
Region 10,2019,14,904
Region 1,2019,15,1948
Region 2,2019,15,4696
Region 3,2019,15,4231
Region 4,2019,15,6265
Region 5,2019,15,2025
Region 6,2019,15,3609
Region 7,2019,15,542
Region 8,2019,15,1932
Region 9,2019,15,1963
Region 10,2019,15,592
Region 1,2019,16,1552
Region 2,2019,16,3927
Region 3,2019,16,2992
Region 4,2019,16,4991
Region 5,2019,16,1872
Region 6,2019,16,3049
Region 7,2019,16,405
Region 8,2019,16,1960
Region 9,2019,16,1728
Region 10,2019,16,646
Region 1,2019,17,1153
Region 2,2019,17,3219
Region 3,2019,17,2800
Region 4,2019,17,4981
Region 5,2019,17,1428
Region 6,2019,17,2644
Region 7,2019,17,343
Region 8,2019,17,1765
Region 9,2019,17,1656
Region 10,2019,17,594
Region 1,2019,18,1052
Region 2,2019,18,3064
Region 3,2019,18,2479
Region 4,2019,18,4477
Region 5,2019,18,1364
Region 6,2019,18,2440
Region 7,2019,18,285
Region 8,2019,18,1830
Region 9,2019,18,1299
Region 10,2019,18,558
Region 1,2019,19,866
Region 2,2019,19,2801
Region 3,2019,19,2341
Region 4,2019,19,3960
Region 5,2019,19,1224
Region 6,2019,19,2175
Region 7,2019,19,282
Region 8,2019,19,1697
Region 9,2019,19,1254
Region 10,2019,19,496
Region 1,2019,20,910
Region 2,2019,20,2691
Region 3,2019,20,1904
Region 4,2019,20,3761
Region 5,2019,20,1224
Region 6,2019,20,2246
Region 7,2019,20,257
Region 8,2019,20,1650
Region 9,2019,20,1258
Region 10,2019,20,448
Region 1,2019,21,766
Region 2,2019,21,2969
Region 3,2019,21,2232
Region 4,2019,21,3399
Region 5,2019,21,994
Region 6,2019,21,2019
Region 7,2019,21,235
Region 8,2019,21,1595
Region 9,2019,21,1146
Region 10,2019,21,392
Region 1,2019,22,628
Region 2,2019,22,2938
Region 3,2019,22,2141
Region 4,2019,22,3325
Region 5,2019,22,871
Region 6,2019,22,1816
Region 7,2019,22,209
Region 8,2019,22,1286
Region 9,2019,22,1053
Region 10,2019,22,503
Region 1,2019,23,636
Region 2,2019,23,2878
Region 3,2019,23,1880
Region 4,2019,23,2673
Region 5,2019,23,808
Region 6,2019,23,1660
Region 7,2019,23,187
Region 8,2019,23,1429
Region 9,2019,23,972
Region 10,2019,23,310
Region 1,2019,24,542
Region 2,2019,24,2851
Region 3,2019,24,1644
Region 4,2019,24,2345
Region 5,2019,24,758
Region 6,2019,24,1062
Region 7,2019,24,184
Region 8,2019,24,1127
Region 9,2019,24,807
Region 10,2019,24,298
Region 1,2019,25,519
Region 2,2019,25,2390
Region 3,2019,25,1507
Region 4,2019,25,2069
Region 5,2019,25,639
Region 6,2019,25,1419
Region 7,2019,25,158
Region 8,2019,25,982
Region 9,2019,25,694
Region 10,2019,25,301
Region 1,2019,26,508
Region 2,2019,26,2379
Region 3,2019,26,1338
Region 4,2019,26,1896
Region 5,2019,26,618
Region 6,2019,26,1246
Region 7,2019,26,144
Region 8,2019,26,930
Region 9,2019,26,669
Region 10,2019,26,258
Region 1,2019,27,437
Region 2,2019,27,2119
Region 3,2019,27,1154
Region 4,2019,27,1684
Region 5,2019,27,546
Region 6,2019,27,1041
Region 7,2019,27,126
Region 8,2019,27,708
Region 9,2019,27,459
Region 10,2019,27,275
Region 1,2019,28,416
Region 2,2019,28,1946
Region 3,2019,28,1149
Region 4,2019,28,1619
Region 5,2019,28,545
Region 6,2019,28,1164
Region 7,2019,28,121
Region 8,2019,28,708
Region 9,2019,28,513
Region 10,2019,28,241
Region 1,2019,29,398
Region 2,2019,29,1816
Region 3,2019,29,1101
Region 4,2019,29,1550
Region 5,2019,29,529
Region 6,2019,29,1156
Region 7,2019,29,156
Region 8,2019,29,729
Region 9,2019,29,486
Region 10,2019,29,190
Region 1,2019,30,366
Region 2,2019,30,1621
Region 3,2019,30,1037
Region 4,2019,30,1650
Region 5,2019,30,520
Region 6,2019,30,1127
Region 7,2019,30,132
Region 8,2019,30,670
Region 9,2019,30,429
Region 10,2019,30,203
Region 1,2019,31,351
Region 2,2019,31,1792
Region 3,2019,31,1004
Region 4,2019,31,1687
Region 5,2019,31,471
Region 6,2019,31,1126
Region 7,2019,31,124
Region 8,2019,31,697
Region 9,2019,31,399
Region 10,2019,31,223
Region 1,2019,32,373
Region 2,2019,32,1775
Region 3,2019,32,915
Region 4,2019,32,1721
Region 5,2019,32,466
Region 6,2019,32,1163
Region 7,2019,32,127
Region 8,2019,32,685
Region 9,2019,32,626
Region 10,2019,32,187
Region 1,2019,33,320
Region 2,2019,33,1907
Region 3,2019,33,1083
Region 4,2019,33,2309
Region 5,2019,33,459
Region 6,2019,33,1209
Region 7,2019,33,127
Region 8,2019,33,754
Region 9,2019,33,616
Region 10,2019,33,203
Region 1,2019,34,387
Region 2,2019,34,1698
Region 3,2019,34,1191
Region 4,2019,34,2886
Region 5,2019,34,421
Region 6,2019,34,1677
Region 7,2019,34,179
Region 8,2019,34,863
Region 9,2019,34,575
Region 10,2019,34,219
Region 1,2019,35,388
Region 2,2019,35,1794
Region 3,2019,35,1310
Region 4,2019,35,3198
Region 5,2019,35,540
Region 6,2019,35,2146
Region 7,2019,35,228
Region 8,2019,35,1176
Region 9,2019,35,750
Region 10,2019,35,287
Region 1,2019,36,456
Region 2,2019,36,1884
Region 3,2019,36,1545
Region 4,2019,36,3682
Region 5,2019,36,713
Region 6,2019,36,2350
Region 7,2019,36,208
Region 8,2019,36,1249
Region 9,2019,36,763
Region 10,2019,36,308
Region 1,2019,37,553
Region 2,2019,37,2427
Region 3,2019,37,1937
Region 4,2019,37,3661
Region 5,2019,37,1063
Region 6,2019,37,2408
Region 7,2019,37,260
Region 8,2019,37,1394
Region 9,2019,37,799
Region 10,2019,37,329
Region 1,2019,38,624
Region 2,2019,38,3046
Region 3,2019,38,2220
Region 4,2019,38,3825
Region 5,2019,38,1098
Region 6,2019,38,2356
Region 7,2019,38,242
Region 8,2019,38,1343
Region 9,2019,38,855
Region 10,2019,38,368
Region 1,2019,39,714
Region 2,2019,39,3165
Region 3,2019,39,2538
Region 4,2019,39,4241
Region 5,2019,39,1102
Region 6,2019,39,2841
Region 7,2019,39,283
Region 8,2019,39,1394
Region 9,2019,39,816
Region 10,2019,39,320
Region 1,2019,40,1261
Region 2,2019,40,2993
Region 3,2019,40,3055
Region 4,2019,40,5637
Region 5,2019,40,1912
Region 6,2019,40,3390
Region 7,2019,40,388
Region 8,2019,40,1464
Region 9,2019,40,1077
Region 10,2019,40,738
Region 1,2019,41,1465
Region 2,2019,41,2981
Region 3,2019,41,3436
Region 4,2019,41,5349
Region 5,2019,41,2131
Region 6,2019,41,3633
Region 7,2019,41,449
Region 8,2019,41,1505
Region 9,2019,41,1160
Region 10,2019,41,844
Region 1,2019,42,1592
Region 2,2019,42,3360
Region 3,2019,42,3554
Region 4,2019,42,5711
Region 5,2019,42,2310
Region 6,2019,42,3955
Region 7,2019,42,553
Region 8,2019,42,1655
Region 9,2019,42,1275
Region 10,2019,42,892
Region 1,2019,43,1571
Region 2,2019,43,3371
Region 3,2019,43,4083
Region 4,2019,43,6683
Region 5,2019,43,2586
Region 6,2019,43,4613
Region 7,2019,43,570
Region 8,2019,43,1716
Region 9,2019,43,1392
Region 10,2019,43,834
Region 1,2019,44,1643
Region 2,2019,44,3697
Region 3,2019,44,4001
Region 4,2019,44,7119
Region 5,2019,44,2566
Region 6,2019,44,5463
Region 7,2019,44,543
Region 8,2019,44,1565
Region 9,2019,44,1480
Region 10,2019,44,833
Region 1,2019,45,1810
Region 2,2019,45,4195
Region 3,2019,45,4379
Region 4,2019,45,8935
Region 5,2019,45,2721
Region 6,2019,45,7254
Region 7,2019,45,602
Region 8,2019,45,1774
Region 9,2019,45,2030
Region 10,2019,45,886
Region 1,2019,46,1947
Region 2,2019,46,4391
Region 3,2019,46,4833
Region 4,2019,46,9757
Region 5,2019,46,2707
Region 6,2019,46,8215
Region 7,2019,46,704
Region 8,2019,46,1891
Region 9,2019,46,2413
Region 10,2019,46,870
Region 1,2019,47,2176
Region 2,2019,47,4701
Region 3,2019,47,5563
Region 4,2019,47,11422
Region 5,2019,47,3002
Region 6,2019,47,10356
Region 7,2019,47,784
Region 8,2019,47,2169
Region 9,2019,47,2460
Region 10,2019,47,1515
Region 1,2019,48,2225
Region 2,2019,48,5363
Region 3,2019,48,5916
Region 4,2019,48,12406
Region 5,2019,48,3082
Region 6,2019,48,8623
Region 7,2019,48,909
Region 8,2019,48,1903
Region 9,2019,48,2036
Region 10,2019,48,1354
Region 1,2019,49,2472
Region 2,2019,49,5964
Region 3,2019,49,6462
Region 4,2019,49,13699
Region 5,2019,49,3842
Region 6,2019,49,8082
Region 7,2019,49,1092
Region 8,2019,49,2402
Region 9,2019,49,2588
Region 10,2019,49,2274
Region 1,2019,50,2629
Region 2,2019,50,7145
Region 3,2019,50,8352
Region 4,2019,50,16352
Region 5,2019,50,4254
Region 6,2019,50,7928
Region 7,2019,50,1365
Region 8,2019,50,2793
Region 9,2019,50,2504
Region 10,2019,50,3122
Region 1,2019,51,3290
