REGION,YEAR,WEEK,ILITOTAL
New York,2024,11,972
North Carolina,2024,11,1910
North Dakota,2024,11,230
Ohio,2024,11,1804
Oklahoma,2024,11,788
Oregon,2024,11,744
Pennsylvania,2024,11,1278
Rhode Island,2024,11,277
South Carolina,2024,11,1075
South Dakota,2024,11,221
Tennessee,2024,11,1093
Texas,2024,11,1462
Utah,2024,11,363
Vermont,2024,11,50
Virginia,2024,11,4249
Washington,2024,11,1413
West Virginia,2024,11,461
Wisconsin,2024,11,767
Wyoming,2024,11,215
Commonwealth of the Northern Mariana Islands,2024,11,X
Puerto Rico,2024,11,90
Virgin Islands,2024,11,13
New York City,2024,11,6742
Alabama,2024,12,1144
Alaska,2024,12,133
Arizona,2024,12,1743
Arkansas,2024,12,370
California,2024,12,11361
Colorado,2024,12,1479
Connecticut,2024,12,906
Delaware,2024,12,165
District of Columbia,2024,12,529
Florida,2024,12,9266
Georgia,2024,12,2360
Hawaii,2024,12,808
Idaho,2024,12,244
Illinois,2024,12,1645
Indiana,2024,12,1885
Iowa,2024,12,141
Kansas,2024,12,397
Kentucky,2024,12,890
Louisiana,2024,12,1262
Maine,2024,12,278
Maryland,2024,12,1538
Massachusetts,2024,12,2812
Michigan,2024,12,5962
Minnesota,2024,12,670
Mississippi,2024,12,398
Missouri,2024,12,517
Montana,2024,12,85
Nebraska,2024,12,854
Nevada,2024,12,1034
New Hampshire,2024,12,131
New Jersey,2024,12,1413
New Mexico,2024,12,1506
New York,2024,12,910
North Carolina,2024,12,1879
North Dakota,2024,12,203
Ohio,2024,12,1475
Oklahoma,2024,12,580
Oregon,2024,12,741
Pennsylvania,2024,12,1236
Rhode Island,2024,12,277
South Carolina,2024,12,939
South Dakota,2024,12,299
Tennessee,2024,12,964
Texas,2024,12,1688
Utah,2024,12,348
Vermont,2024,12,44
Virginia,2024,12,3849
Washington,2024,12,1320
West Virginia,2024,12,354
Wisconsin,2024,12,630
Wyoming,2024,12,176
Commonwealth of the Northern Mariana Islands,2024,12,X
Puerto Rico,2024,12,104
Virgin Islands,2024,12,17
New York City,2024,12,6724
Alabama,2024,13,1018
Alaska,2024,13,111
Arizona,2024,13,1653
Arkansas,2024,13,327
California,2024,13,10416
Colorado,2024,13,1322
Connecticut,2024,13,1042
Delaware,2024,13,172
District of Columbia,2024,13,498
Florida,2024,13,8360
Georgia,2024,13,2330
Hawaii,2024,13,734
Idaho,2024,13,117
Illinois,2024,13,1557
Indiana,2024,13,1790
Iowa,2024,13,126
Kansas,2024,13,379
Kentucky,2024,13,968
Louisiana,2024,13,1177
Maine,2024,13,287
Maryland,2024,13,1242
Massachusetts,2024,13,2843
Michigan,2024,13,5676
Minnesota,2024,13,582
Mississippi,2024,13,449
Missouri,2024,13,468
Montana,2024,13,86
Nebraska,2024,13,774
Nevada,2024,13,998
New Hampshire,2024,13,150
New Jersey,2024,13,1274
New Mexico,2024,13,1259
New York,2024,13,931
North Carolina,2024,13,1799
North Dakota,2024,13,218
Ohio,2024,13,1327
Oklahoma,2024,13,605
Oregon,2024,13,636
Pennsylvania,2024,13,1146
Rhode Island,2024,13,299
South Carolina,2024,13,970
South Dakota,2024,13,147
Tennessee,2024,13,984
Texas,2024,13,1635
Utah,2024,13,273
Vermont,2024,13,45
Virginia,2024,13,3563
Washington,2024,13,1217
West Virginia,2024,13,281
Wisconsin,2024,13,612
Wyoming,2024,13,130
Commonwealth of the Northern Mariana Islands,2024,13,X
Puerto Rico,2024,13,75
Virgin Islands,2024,13,24
New York City,2024,13,6775
Alabama,2024,14,1047
Alaska,2024,14,110
Arizona,2024,14,1546
Arkansas,2024,14,282
California,2024,14,10062
Colorado,2024,14,1329
Connecticut,2024,14,973
Delaware,2024,14,123
District of Columbia,2024,14,496
Florida,2024,14,8117
Georgia,2024,14,2133
Hawaii,2024,14,807
Idaho,2024,14,165
Illinois,2024,14,1391
Indiana,2024,14,1495
Iowa,2024,14,114
Kansas,2024,14,353
Kentucky,2024,14,798
Louisiana,2024,14,1062
Maine,2024,14,272
Maryland,2024,14,1280
Massachusetts,2024,14,2719
Michigan,2024,14,4841
Minnesota,2024,14,594
Mississippi,2024,14,468
Missouri,2024,14,433
Montana,2024,14,77
Nebraska,2024,14,712
Nevada,2024,14,891
New Hampshire,2024,14,132
New Jersey,2024,14,1204
New Mexico,2024,14,1119
New York,2024,14,835
North Carolina,2024,14,1628
North Dakota,2024,14,229
Ohio,2024,14,1068
Oklahoma,2024,14,413
Oregon,2024,14,611
Pennsylvania,2024,14,1115
Rhode Island,2024,14,272
South Carolina,2024,14,911
South Dakota,2024,14,124
Tennessee,2024,14,989
Texas,2024,14,1557
Utah,2024,14,259
Vermont,2024,14,39
Virginia,2024,14,3147
Washington,2024,14,1117
West Virginia,2024,14,176
Wisconsin,2024,14,510
Wyoming,2024,14,64
Commonwealth of the Northern Mariana Islands,2024,14,X
Puerto Rico,2024,14,81
Virgin Islands,2024,14,13
New York City,2024,14,6219
Alabama,2024,15,948
Alaska,2024,15,130
Arizona,2024,15,1704
Arkansas,2024,15,287
California,2024,15,10085
Colorado,2024,15,1340
Connecticut,2024,15,912
Delaware,2024,15,97
District of Columbia,2024,15,649
Florida,2024,15,8001
Georgia,2024,15,2036
Hawaii,2024,15,902
Idaho,2024,15,148
Illinois,2024,15,1235
Indiana,2024,15,1358
Iowa,2024,15,80
Kansas,2024,15,315
Kentucky,2024,15,661
Louisiana,2024,15,906
Maine,2024,15,247
Maryland,2024,15,1092
Massachusetts,2024,15,2514
Michigan,2024,15,3800
Minnesota,2024,15,391
Mississippi,2024,15,379
Missouri,2024,15,390
Montana,2024,15,47
Nebraska,2024,15,608
Nevada,2024,15,882
New Hampshire,2024,15,152
New Jersey,2024,15,1055
New Mexico,2024,15,1084
New York,2024,15,783
North Carolina,2024,15,1463
North Dakota,2024,15,163
Ohio,2024,15,899
Oklahoma,2024,15,549
Oregon,2024,15,835
Pennsylvania,2024,15,956
Rhode Island,2024,15,235
South Carolina,2024,15,780
South Dakota,2024,15,134
Tennessee,2024,15,895
Texas,2024,15,1703
Utah,2024,15,257
Vermont,2024,15,43
Virginia,2024,15,2726
Washington,2024,15,1030
West Virginia,2024,15,166
Wisconsin,2024,15,555
Wyoming,2024,15,154
Commonwealth of the Northern Mariana Islands,2024,15,X
Puerto Rico,2024,15,73
Virgin Islands,2024,15,7
New York City,2024,15,5651
Alabama,2024,16,861
Alaska,2024,16,96
Arizona,2024,16,1604
Arkansas,2024,16,263
California,2024,16,9052
Colorado,2024,16,1312
Connecticut,2024,16,782
Delaware,2024,16,90
District of Columbia,2024,16,358
Florida,2024,16,7751
Georgia,2024,16,1846
Hawaii,2024,16,897
Idaho,2024,16,140
Illinois,2024,16,1056
Indiana,2024,16,1174
Iowa,2024,16,81
Kansas,2024,16,273
Kentucky,2024,16,546
Louisiana,2024,16,758
Maine,2024,16,216
Maryland,2024,16,1041
Massachusetts,2024,16,1791
Michigan,2024,16,2930
Minnesota,2024,16,381
Mississippi,2024,16,381
Missouri,2024,16,370
Montana,2024,16,55
Nebraska,2024,16,532
Nevada,2024,16,954
New Hampshire,2024,16,123
New Jersey,2024,16,925
New Mexico,2024,16,996
New York,2024,16,688
North Carolina,2024,16,1335
North Dakota,2024,16,150
Ohio,2024,16,687
Oklahoma,2024,16,459
Oregon,2024,16,578
Pennsylvania,2024,16,901
Rhode Island,2024,16,221
South Carolina,2024,16,632
South Dakota,2024,16,78
Tennessee,2024,16,786
Texas,2024,16,1544
Utah,2024,16,246
Vermont,2024,16,56
Virginia,2024,16,2413
Washington,2024,16,941
West Virginia,2024,16,159
Wisconsin,2024,16,421
Wyoming,2024,16,131
Commonwealth of the Northern Mariana Islands,2024,16,X
Puerto Rico,2024,16,72
Virgin Islands,2024,16,8
New York City,2024,16,5400
Alabama,2024,17,830
Alaska,2024,17,119
Arizona,2024,17,1630
Arkansas,2024,17,248
California,2024,17,9668
Colorado,2024,17,1260
Connecticut,2024,17,743
Delaware,2024,17,85
District of Columbia,2024,17,349
Florida,2024,17,7834
Georgia,2024,17,1720
Hawaii,2024,17,1049
Idaho,2024,17,119
Illinois,2024,17,994
Indiana,2024,17,1207
Iowa,2024,17,59
Kansas,2024,17,262
Kentucky,2024,17,556
Louisiana,2024,17,771
Maine,2024,17,175
Maryland,2024,17,1026
Massachusetts,2024,17,1486
Michigan,2024,17,2463
Minnesota,2024,17,402
Mississippi,2024,17,421
Missouri,2024,17,284
Montana,2024,17,48
Nebraska,2024,17,483
Nevada,2024,17,865
New Hampshire,2024,17,106
New Jersey,2024,17,911
New Mexico,2024,17,947
New York,2024,17,642
North Carolina,2024,17,1283
North Dakota,2024,17,134
Ohio,2024,17,645
Oklahoma,2024,17,338
Oregon,2024,17,580
Pennsylvania,2024,17,791
Rhode Island,2024,17,144
South Carolina,2024,17,576
South Dakota,2024,17,89
Tennessee,2024,17,740
Texas,2024,17,1442
Utah,2024,17,200
Vermont,2024,17,33
Virginia,2024,17,2327
Washington,2024,17,990
West Virginia,2024,17,175
Wisconsin,2024,17,458
Wyoming,2024,17,104
Commonwealth of the Northern Mariana Islands,2024,17,X
Puerto Rico,2024,17,58
Virgin Islands,2024,17,17
New York City,2024,17,4507
Alabama,2024,18,871
Alaska,2024,18,95
Arizona,2024,18,1579
Arkansas,2024,18,250
California,2024,18,9439
Colorado,2024,18,1338
Connecticut,2024,18,627
Delaware,2024,18,84
District of Columbia,2024,18,338
Florida,2024,18,7513
Georgia,2024,18,1797
Hawaii,2024,18,905
Idaho,2024,18,97
Illinois,2024,18,960
Indiana,2024,18,1168
Iowa,2024,18,46
Kansas,2024,18,207
Kentucky,2024,18,495
Louisiana,2024,18,817
Maine,2024,18,177
Maryland,2024,18,958
Massachusetts,2024,18,1498
Michigan,2024,18,2196
Minnesota,2024,18,338
Mississippi,2024,18,296
Missouri,2024,18,173
Montana,2024,18,52
Nebraska,2024,18,369
Nevada,2024,18,879
New Hampshire,2024,18,92
New Jersey,2024,18,889
New Mexico,2024,18,898
New York,2024,18,565
North Carolina,2024,18,1253
North Dakota,2024,18,110
Ohio,2024,18,611
Oklahoma,2024,18,437
Oregon,2024,18,620
Pennsylvania,2024,18,756
Rhode Island,2024,18,154
South Carolina,2024,18,544
South Dakota,2024,18,73
Tennessee,2024,18,729
Texas,2024,18,1443
Utah,2024,18,220
Vermont,2024,18,27
Virginia,2024,18,2408
Washington,2024,18,1052
West Virginia,2024,18,169
Wisconsin,2024,18,425
Wyoming,2024,18,94
Commonwealth of the Northern Mariana Islands,2024,18,X
Puerto Rico,2024,18,71
Virgin Islands,2024,18,7
New York City,2024,18,4273
Alabama,2024,19,770
Alaska,2024,19,114
Arizona,2024,19,1562
Arkansas,2024,19,246
California,2024,19,9478
Colorado,2024,19,1237
Connecticut,2024,19,600
Delaware,2024,19,72
District of Columbia,2024,19,332
Florida,2024,19,7058
Georgia,2024,19,1720
Hawaii,2024,19,890
Idaho,2024,19,152
Illinois,2024,19,862
Indiana,2024,19,985
Iowa,2024,19,36
Kansas,2024,19,155
Kentucky,2024,19,484
Louisiana,2024,19,785
Maine,2024,19,170
Maryland,2024,19,922
Massachusetts,2024,19,1291
Michigan,2024,19,1727
Minnesota,2024,19,272
Mississippi,2024,19,343
Missouri,2024,19,181
Montana,2024,19,58
Nebraska,2024,19,355
Nevada,2024,19,867
New Hampshire,2024,19,96
New Jersey,2024,19,823
New Mexico,2024,19,829
New York,2024,19,546
North Carolina,2024,19,1140
North Dakota,2024,19,99
Ohio,2024,19,529
Oklahoma,2024,19,382
Oregon,2024,19,658
Pennsylvania,2024,19,718
Rhode Island,2024,19,143
South Carolina,2024,19,509
South Dakota,2024,19,77
Tennessee,2024,19,620
Texas,2024,19,1449
Utah,2024,19,245
Vermont,2024,19,22
Virginia,2024,19,2183
Washington,2024,19,957
West Virginia,2024,19,194
Wisconsin,2024,19,283
Wyoming,2024,19,53
Commonwealth of the Northern Mariana Islands,2024,19,X
Puerto Rico,2024,19,67
Virgin Islands,2024,19,9
New York City,2024,19,4044
Alabama,2024,20,675
Alaska,2024,20,99
Arizona,2024,20,1616
Arkansas,2024,20,216
California,2024,20,9604
Colorado,2024,20,1152
Connecticut,2024,20,600
Delaware,2024,20,80
District of Columbia,2024,20,365
Florida,2024,20,7194
Georgia,2024,20,1662
Hawaii,2024,20,888
Idaho,2024,20,110
Illinois,2024,20,859
Indiana,2024,20,942
Iowa,2024,20,52
Kansas,2024,20,148
Kentucky,2024,20,454
Louisiana,2024,20,693
Maine,2024,20,187
Maryland,2024,20,899
Massachusetts,2024,20,1183
Michigan,2024,20,1429
Minnesota,2024,20,234
Mississippi,2024,20,363
Missouri,2024,20,159
Montana,2024,20,62
Nebraska,2024,20,341
Nevada,2024,20,847
New Hampshire,2024,20,64
New Jersey,2024,20,829
New Mexico,2024,20,810
New York,2024,20,491
North Carolina,2024,20,1127
North Dakota,2024,20,103
Ohio,2024,20,468
Oklahoma,2024,20,287
Oregon,2024,20,704
Pennsylvania,2024,20,674
Rhode Island,2024,20,139
South Carolina,2024,20,518
South Dakota,2024,20,46
Tennessee,2024,20,622
Texas,2024,20,1283
Utah,2024,20,230
Vermont,2024,20,29
Virginia,2024,20,2205
Washington,2024,20,785
West Virginia,2024,20,122
Wisconsin,2024,20,221
Wyoming,2024,20,42
Commonwealth of the Northern Mariana Islands,2024,20,X
Puerto Rico,2024,20,80
Virgin Islands,2024,20,5
New York City,2024,20,4331
Alabama,2024,21,725
Alaska,2024,21,85
Arizona,2024,21,1564
Arkansas,2024,21,224
California,2024,21,9334
Colorado,2024,21,1006
Connecticut,2024,21,554
Delaware,2024,21,55
District of Columbia,2024,21,307
Florida,2024,21,7211
Georgia,2024,21,1448
Hawaii,2024,21,908
Idaho,2024,21,116
Illinois,2024,21,789
Indiana,2024,21,910
Iowa,2024,21,31
Kansas,2024,21,105
Kentucky,2024,21,390
Louisiana,2024,21,730
Maine,2024,21,137
Maryland,2024,21,884
Massachusetts,2024,21,1125
Michigan,2024,21,1209
Minnesota,2024,21,211
Mississippi,2024,21,202
Missouri,2024,21,196
Montana,2024,21,42
Nebraska,2024,21,293
Nevada,2024,21,824
New Hampshire,2024,21,53
New Jersey,2024,21,836
New Mexico,2024,21,801
New York,2024,21,462
North Carolina,2024,21,1027
North Dakota,2024,21,129
Ohio,2024,21,473
Oklahoma,2024,21,251
Oregon,2024,21,640
Pennsylvania,2024,21,618
Rhode Island,2024,21,122
South Carolina,2024,21,514
South Dakota,2024,21,78
Tennessee,2024,21,564
Texas,2024,21,1232
Utah,2024,21,186
Vermont,2024,21,26
Virginia,2024,21,2137
Washington,2024,21,870
West Virginia,2024,21,140
Wisconsin,2024,21,234
Wyoming,2024,21,51
Commonwealth of the Northern Mariana Islands,2024,21,X
Puerto Rico,2024,21,73
Virgin Islands,2024,21,4
New York City,2024,21,4393
Alabama,2024,22,619
Alaska,2024,22,96
Arizona,2024,22,1550
Arkansas,2024,22,235
California,2024,22,8757
Colorado,2024,22,891
Connecticut,2024,22,497
Delaware,2024,22,68
District of Columbia,2024,22,292
Florida,2024,22,7276
Georgia,2024,22,1458
Hawaii,2024,22,891
Idaho,2024,22,121
Illinois,2024,22,706
Indiana,2024,22,824
Iowa,2024,22,23
Kansas,2024,22,109
Kentucky,2024,22,429
Louisiana,2024,22,626
Maine,2024,22,107
Maryland,2024,22,709
Massachusetts,2024,22,963
Michigan,2024,22,1139
Minnesota,2024,22,133
Mississippi,2024,22,261
Missouri,2024,22,177
Montana,2024,22,51
Nebraska,2024,22,240
Nevada,2024,22,770
New Hampshire,2024,22,63
New Jersey,2024,22,733
New Mexico,2024,22,773
New York,2024,22,443
North Carolina,2024,22,1016
North Dakota,2024,22,100
Ohio,2024,22,512
Oklahoma,2024,22,167
Oregon,2024,22,657
Pennsylvania,2024,22,624
Rhode Island,2024,22,103
South Carolina,2024,22,421
South Dakota,2024,22,47
Tennessee,2024,22,534
Texas,2024,22,1090
Utah,2024,22,226
Vermont,2024,22,24
Virginia,2024,22,1914
Washington,2024,22,857
West Virginia,2024,22,125
Wisconsin,2024,22,206
Wyoming,2024,22,52
Commonwealth of the Northern Mariana Islands,2024,22,X
Puerto Rico,2024,22,82
Virgin Islands,2024,22,5
New York City,2024,22,3951
Alabama,2024,23,531
Alaska,2024,23,74
Arizona,2024,23,1190
Arkansas,2024,23,162
California,2024,23,8329
Colorado,2024,23,793
Connecticut,2024,23,489
Delaware,2024,23,51
District of Columbia,2024,23,318
Florida,2024,23,6924
Georgia,2024,23,1346
Hawaii,2024,23,1109
Idaho,2024,23,89
Illinois,2024,23,574
Indiana,2024,23,759
Iowa,2024,23,35
Kansas,2024,23,81
Kentucky,2024,23,350
Louisiana,2024,23,500
Maine,2024,23,111
Maryland,2024,23,708
Massachusetts,2024,23,881
Michigan,2024,23,1024
Minnesota,2024,23,149
Mississippi,2024,23,172
Missouri,2024,23,151
Montana,2024,23,47
Nebraska,2024,23,182
Nevada,2024,23,605
New Hampshire,2024,23,61
New Jersey,2024,23,717
New Mexico,2024,23,607
New York,2024,23,418
North Carolina,2024,23,872
North Dakota,2024,23,68
Ohio,2024,23,421
Oklahoma,2024,23,138
Oregon,2024,23,667
Pennsylvania,2024,23,596
Rhode Island,2024,23,79
South Carolina,2024,23,394
South Dakota,2024,23,41
Tennessee,2024,23,488
Texas,2024,23,965
Utah,2024,23,143
Vermont,2024,23,15
Virginia,2024,23,1769
Washington,2024,23,855
West Virginia,2024,23,127
Wisconsin,2024,23,189
Wyoming,2024,23,27
Commonwealth of the Northern Mariana Islands,2024,23,X
Puerto Rico,2024,23,57
Virgin Islands,2024,23,5
New York City,2024,23,3765
Alabama,2024,24,536
Alaska,2024,24,69
Arizona,2024,24,1067
Arkansas,2024,24,142
California,2024,24,7588
Colorado,2024,24,627
Connecticut,2024,24,454
Delaware,2024,24,46
District of Columbia,2024,24,299
Florida,2024,24,6033
Georgia,2024,24,1208
Hawaii,2024,24,951
Idaho,2024,24,72
Illinois,2024,24,552
Indiana,2024,24,662
Iowa,2024,24,17
Kansas,2024,24,98
Kentucky,2024,24,306
Louisiana,2024,24,516
Maine,2024,24,103
Maryland,2024,24,692
Massachusetts,2024,24,886
Michigan,2024,24,948
Minnesota,2024,24,132
Mississippi,2024,24,243
Missouri,2024,24,124
Montana,2024,24,26
Nebraska,2024,24,191
Nevada,2024,24,594
New Hampshire,2024,24,49
New Jersey,2024,24,787
New Mexico,2024,24,384
New York,2024,24,380
North Carolina,2024,24,847
North Dakota,2024,24,64
Ohio,2024,24,347
Oklahoma,2024,24,137
Oregon,2024,24,562
Pennsylvania,2024,24,534
Rhode Island,2024,24,73
South Carolina,2024,24,368
South Dakota,2024,24,37
Tennessee,2024,24,369
Texas,2024,24,1016
Utah,2024,24,155
Vermont,2024,24,22
Virginia,2024,24,1705
Washington,2024,24,773
West Virginia,2024,24,128
Wisconsin,2024,24,182
Wyoming,2024,24,15
Commonwealth of the Northern Mariana Islands,2024,24,X
Puerto Rico,2024,24,82
Virgin Islands,2024,24,8
New York City,2024,24,3512
Alabama,2024,25,477
Alaska,2024,25,0
Arizona,2024,25,992
Arkansas,2024,25,113
California,2024,25,7201
Colorado,2024,25,609
Connecticut,2024,25,446
Delaware,2024,25,53
District of Columbia,2024,25,213
Florida,2024,25,6274
Georgia,2024,25,1089
Hawaii,2024,25,1030
Idaho,2024,25,83
Illinois,2024,25,481
Indiana,2024,25,599
Iowa,2024,25,16
Kansas,2024,25,65
Kentucky,2024,25,454
Louisiana,2024,25,443
Maine,2024,25,120
Maryland,2024,25,666
Massachusetts,2024,25,757
Michigan,2024,25,818
Minnesota,2024,25,111
Mississippi,2024,25,206
Missouri,2024,25,140
Montana,2024,25,35
Nebraska,2024,25,151
Nevada,2024,25,557
New Hampshire,2024,25,28
New Jersey,2024,25,691
New Mexico,2024,25,518
New York,2024,25,436
North Carolina,2024,25,751
North Dakota,2024,25,46
Ohio,2024,25,364
Oklahoma,2024,25,109
Oregon,2024,25,515
Pennsylvania,2024,25,392
Rhode Island,2024,25,56
South Carolina,2024,25,367
South Dakota,2024,25,36
Tennessee,2024,25,328
Texas,2024,25,876
Utah,2024,25,143
Vermont,2024,25,18
Virginia,2024,25,1545
Washington,2024,25,799
West Virginia,2024,25,87
Wisconsin,2024,25,137
Wyoming,2024,25,10
Commonwealth of the Northern Mariana Islands,2024,25,X
Puerto Rico,2024,25,79
Virgin Islands,2024,25,5
New York City,2024,25,3248
Alabama,2024,26,463
Alaska,2024,26,72
Arizona,2024,26,840
Arkansas,2024,26,107
California,2024,26,6803
Colorado,2024,26,564
Connecticut,2024,26,371
Delaware,2024,26,39
District of Columbia,2024,26,240
Florida,2024,26,6503
Georgia,2024,26,1080
Hawaii,2024,26,970
Idaho,2024,26,76
Illinois,2024,26,502
Indiana,2024,26,600
Iowa,2024,26,12
Kansas,2024,26,50
Kentucky,2024,26,385
Louisiana,2024,26,458
Maine,2024,26,89
Maryland,2024,26,615
Massachusetts,2024,26,808
Michigan,2024,26,799
Minnesota,2024,26,135
Mississippi,2024,26,254
Missouri,2024,26,118
Montana,2024,26,34
Nebraska,2024,26,150
Nevada,2024,26,556
New Hampshire,2024,26,53
New Jersey,2024,26,728
New Mexico,2024,26,482
New York,2024,26,363
North Carolina,2024,26,679
North Dakota,2024,26,35
Ohio,2024,26,341
Oklahoma,2024,26,100
Oregon,2024,26,469
Pennsylvania,2024,26,438
Rhode Island,2024,26,67
South Carolina,2024,26,367
South Dakota,2024,26,43
Tennessee,2024,26,356
Texas,2024,26,892
Utah,2024,26,142
Vermont,2024,26,17
Virginia,2024,26,1557
Washington,2024,26,651
West Virginia,2024,26,94
Wisconsin,2024,26,242
Wyoming,2024,26,17
Commonwealth of the Northern Mariana Islands,2024,26,X
Puerto Rico,2024,26,99
Virgin Islands,2024,26,16
New York City,2024,26,3272
Alabama,2024,27,440
Alaska,2024,27,0
Arizona,2024,27,680
Arkansas,2024,27,123
California,2024,27,5890
Colorado,2024,27,458
Connecticut,2024,27,368
Delaware,2024,27,34
District of Columbia,2024,27,215
Florida,2024,27,6482
Georgia,2024,27,969
Hawaii,2024,27,785
Idaho,2024,27,60
Illinois,2024,27,462
Indiana,2024,27,627
Iowa,2024,27,18
Kansas,2024,27,68
Kentucky,2024,27,233
Louisiana,2024,27,524
Maine,2024,27,106
Maryland,2024,27,592
Massachusetts,2024,27,738
Michigan,2024,27,801
Minnesota,2024,27,110
Mississippi,2024,27,265
Missouri,2024,27,144
Montana,2024,27,39
Nebraska,2024,27,139
Nevada,2024,27,426
New Hampshire,2024,27,37
New Jersey,2024,27,645
New Mexico,2024,27,440
New York,2024,27,317
North Carolina,2024,27,682
North Dakota,2024,27,32
Ohio,2024,27,290
Oklahoma,2024,27,110
Oregon,2024,27,404
Pennsylvania,2024,27,406
Rhode Island,2024,27,69
South Carolina,2024,27,372
South Dakota,2024,27,42
Tennessee,2024,27,339
Texas,2024,27,602
Utah,2024,27,137
Vermont,2024,27,32
Virginia,2024,27,1504
Washington,2024,27,551
West Virginia,2024,27,88
Wisconsin,2024,27,227
Wyoming,2024,27,19
Commonwealth of the Northern Mariana Islands,2024,27,X
Puerto Rico,2024,27,73
Virgin Islands,2024,27,10
New York City,2024,27,2883
Alabama,2024,28,510
Alaska,2024,28,57
Arizona,2024,28,720
Arkansas,2024,28,143
California,2024,28,6020
Colorado,2024,28,549
Connecticut,2024,28,400
Delaware,2024,28,38
District of Columbia,2024,28,232
Florida,2024,28,7026
Georgia,2024,28,1184
Hawaii,2024,28,855
Idaho,2024,28,61
Illinois,2024,28,462
Indiana,2024,28,763
Iowa,2024,28,19
Kansas,2024,28,77
Kentucky,2024,28,281
Louisiana,2024,28,610
Maine,2024,28,106
Maryland,2024,28,587
Massachusetts,2024,28,770
Michigan,2024,28,797
Minnesota,2024,28,120
Mississippi,2024,28,293
Missouri,2024,28,120
Montana,2024,28,33
Nebraska,2024,28,185
Nevada,2024,28,518
New Hampshire,2024,28,47
New Jersey,2024,28,705
New Mexico,2024,28,449
New York,2024,28,802
North Carolina,2024,28,707
North Dakota,2024,28,45
Ohio,2024,28,295
Oklahoma,2024,28,119
Oregon,2024,28,401
Pennsylvania,2024,28,427
Rhode Island,2024,28,73
South Carolina,2024,28,399
South Dakota,2024,28,49
Tennessee,2024,28,362
Texas,2024,28,964
Utah,2024,28,154
Vermont,2024,28,25
Virginia,2024,28,1506
Washington,2024,28,506
West Virginia,2024,28,91
Wisconsin,2024,28,203
Wyoming,2024,28,11
Commonwealth of the Northern Mariana Islands,2024,28,X
Puerto Rico,2024,28,65
Virgin Islands,2024,28,21
New York City,2024,28,3039
Alabama,2024,29,593
Alaska,2024,29,83
Arizona,2024,29,659
Arkansas,2024,29,146
California,2024,29,5658
Colorado,2024,29,542
Connecticut,2024,29,433
Delaware,2024,29,41
District of Columbia,2024,29,201
Florida,2024,29,6751
Georgia,2024,29,1347
Hawaii,2024,29,764
Idaho,2024,29,57
Illinois,2024,29,500
Indiana,2024,29,654
Iowa,2024,29,22
Kansas,2024,29,72
Kentucky,2024,29,235
Louisiana,2024,29,582
Maine,2024,29,115
Maryland,2024,29,539
Massachusetts,2024,29,767
Michigan,2024,29,788
Minnesota,2024,29,110
Mississippi,2024,29,329
Missouri,2024,29,142
Montana,2024,29,21
Nebraska,2024,29,173
Nevada,2024,29,485
New Hampshire,2024,29,47
New Jersey,2024,29,676
New Mexico,2024,29,411
New York,2024,29,747
North Carolina,2024,29,777
North Dakota,2024,29,36
Ohio,2024,29,345
Oklahoma,2024,29,143
Oregon,2024,29,265
Pennsylvania,2024,29,431
Rhode Island,2024,29,74
South Carolina,2024,29,412
South Dakota,2024,29,44
Tennessee,2024,29,420
Texas,2024,29,952
Utah,2024,29,115
Vermont,2024,29,13
Virginia,2024,29,1585
Washington,2024,29,469
West Virginia,2024,29,75
Wisconsin,2024,29,181
Wyoming,2024,29,11
Commonwealth of the Northern Mariana Islands,2024,29,X
Puerto Rico,2024,29,50
Virgin Islands,2024,29,13
New York City,2024,29,2383
Alabama,2024,30,556
Alaska,2024,30,81
Arizona,2024,30,677
Arkansas,2024,30,152
California,2024,30,5465
Colorado,2024,30,543
Connecticut,2024,30,463
Delaware,2024,30,58
District of Columbia,2024,30,221
Florida,2024,30,6682
Georgia,2024,30,1322
Hawaii,2024,30,672
Idaho,2024,30,59
Illinois,2024,30,556
Indiana,2024,30,725
Iowa,2024,30,14
Kansas,2024,30,100
Kentucky,2024,30,296
Louisiana,2024,30,722
Maine,2024,30,106
Maryland,2024,30,588
Massachusetts,2024,30,759
Michigan,2024,30,626
Minnesota,2024,30,59
Mississippi,2024,30,324
Missouri,2024,30,150
Montana,2024,30,28
Nebraska,2024,30,171
Nevada,2024,30,452
New Hampshire,2024,30,41
New Jersey,2024,30,745
New Mexico,2024,30,280
New York,2024,30,827
North Carolina,2024,30,883
North Dakota,2024,30,37
Ohio,2024,30,377
Oklahoma,2024,30,165
Oregon,2024,30,348
Pennsylvania,2024,30,467
Rhode Island,2024,30,81
South Carolina,2024,30,325
South Dakota,2024,30,36
Tennessee,2024,30,430
Texas,2024,30,1043
Utah,2024,30,122
Vermont,2024,30,19
Virginia,2024,30,1801
Washington,2024,30,442
West Virginia,2024,30,108
Wisconsin,2024,30,219
Wyoming,2024,30,12
Commonwealth of the Northern Mariana Islands,2024,30,X
Puerto Rico,2024,30,52
Virgin Islands,2024,30,16
New York City,2024,30,3306
Alabama,2024,31,652
Alaska,2024,31,57
Arizona,2024,31,781
Arkansas,2024,31,181
California,2024,31,5303
Colorado,2024,31,536
Connecticut,2024,31,464
Delaware,2024,31,44
District of Columbia,2024,31,230
Florida,2024,31,5980
Georgia,2024,31,1540
Hawaii,2024,31,639
